amount,capex,cash_and_equiv,cff,cfi,cfo,code,commission_net,curr,current_assets,current_debt,current_lease,current_liabilities,depr_depl_amort,earnings,earnings_stock_holders,earnings_wo_tax,ebit,ebitda,equity,equity_stock_holders,exchange,fcf,ffo,gen,gross_profit,id,interest_expense,interest_income,interest_net,link,link_press,long_term_assets,long_term_debt,long_term_lease,long_term_liabilities,month,net_debt,operating_income,period,preliminary,ref_id,revenue,sel_gen_adm_expenses,total_assets,total_debt,total_expenses,total_liabilities,type,year,capital,num2,price2,num2_day,price2_day,num1,price1,num1_day,price1_day,earnings_ps,revenue_ps,ebitda_ps,fcf_ps
1,24700000000,4571800000000,-6000000000,-41800000000,138100000000,SBER,-41800000000,RUB,0,0,0,0,24700000000,156100000000,155900000000,285700000000,0,0,4254100000000,4252600000000,MOEX,113400000000,0,X,0,3674881000000,248700000000,602600000000,353900000000,https://cdn.financemarker.ru/reports/2019/MOEX/S/SBER_2019_9_9M_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/files/info/ifrs2019/ru_ifrs_presentation_3q19.pdf,0,1382600000000,0,0,9,-3189200000000,0,Q,0,0,538900000000,167400000000,30254200000000,1382600000000,0,26000100000000,МСФО,2019,5110239583640,1000000000,200.7200,1000000000,121.6000,21586948000,227.4300,21586948000,127.3000,6.902216271096033,23.85891179277519,0,5.020598621823542
1,137000000000,3401900000000,-19800000000,-203300000000,-210100000000,SBER,106500000000,RUB,0,0,0,0,53500000000,368100000000,367800000000,547600000000,0,0,4486700000000,4478300000000,MOEX,-347100000000,0,X,0,3674883000000,485200000000,1210100000000,724900000000,https://cdn.financemarker.ru/reports/2019/MOEX/S/SBER_2019_12_Y_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/files/info/ifrs2019/ru_ifrs_presentation_4q19.pdf,0,1349600000000,0,0,12,10094100000000,1863300000000,6M,0,0,1118700000000,405400000000,29958900000000,1349600000000,0,25472200000000,МСФО,2019,5709855444600,1000000000,227.8500,1000000000,121.6000,21586948000,253.9500,21586948000,127.3000,16.283740503586408,49.52860386449732,0,-15.36728202499957
1,112300000000,3401900000000,-13800000000,-161500000000,-348200000000,SBER,148300000000,RUB,0,0,0,0,28800000000,212000000000,211900000000,261900000000,0,0,4486700000000,4478300000000,MOEX,-460500000000,0,X,0,3674882000000,236500000000,607500000000,371000000000,https://cdn.financemarker.ru/reports/2019/MOEX/S/SBER_2019_12_Y_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/files/info/ifrs2019/ru_ifrs_presentation_4q19.pdf,0,1349600000000,0,0,12,10094100000000,1863300000000,Q,0,0,579800000000,238000000000,29958900000000,1349600000000,0,25472200000000,МСФО,2019,5709855444600,1000000000,227.8500,1000000000,121.6000,21586948000,253.9500,21586948000,127.3000,9.381524232490374,25.669692071722128,0,-20.387880646823113
1,205800000000,3401900000000,-442600000000,-247300000000,532800000000,SBER,497900000000,RUB,0,0,0,0,97800000000,845000000000,844900000000,1138700000000,0,0,4486700000000,4478300000000,MOEX,327000000000,0,,0,4027000000,980500000000,2396000000000,1415500000000,https://cdn.financemarker.ru/reports/2019/MOEX/S/SBER_2019_12_Y_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/files/info/ifrs2019/ru_ifrs_presentation_4q19.pdf,0,1349600000000,0,0,12,10094100000000,1863300000000,Y,0,45726000000,2115300000000,724600000000,29958900000000,1349600000000,0,25472200000000,МСФО,2019,5709855444600,1000000000,227.8500,1000000000,121.6000,21586948000,253.9500,21586948000,127.3000,37.40655886753713,93.65143090602591,0,14.477387560284816
1,28400000000,3792000000000,-16700000000,-8600000000,145600000000,SBER,126400000000,RUB,0,0,0,0,27100000000,120500000000,120200000000,157700000000,0,0,4599600000000,4590600000000,MOEX,117200000000,0,,0,105076000000,211500000000,583400000000,371900000000,https://cdn.financemarker.ru/reports/2020/MOEX/S/SBER_2020_3_Q_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/ir/docs/ru_ifrs_presentation_1q_2020.pdf,0,1481800000000,0,0,3,-2310200000000,0,Q,0,45725000000,549300000000,169200000000,32068900000000,1481800000000,0,27469300000000,МСФО,2020,4203741018880,1000000000,176.4800,1000000000,121.6000,21586948000,186.5600,21586948000,127.3000,5.321657445707141,24.31935469989128,0,5.188837376346729
1,64100000000.00001,4295500000000.0005,-29500000000,-45000000000,460800000000,SBER,246400000000,RUB,0,0,0,0,55400000000,287200000000,287200000000,366600000000,0,0,4827600000000,4819000000000,MOEX,396700000000,0,,0,139905000000,407800000000,1178200000000,770400000000,https://cdn.financemarker.ru/reports/2020/MOEX/S/SBER_2020_6_6M_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/files/info/ifrs2020/ru_ifrs_presentation_2q_2020_3007_public.pdf,0,1456600000000,0,0,6,-2838900000000,0,6M,0,45724000000,1112700000000,341600000000,32383400000000.004,1456600000000,0,27555800000000,МСФО,2020,4585403699160,1000000000,188.7900,1000000000,121.6000,21586948000,203.6700,21586948000,127.3000,12.715307973436694,49.262963725776494,0,17.563240505091702
1,35700000000,4295500000000.0005,-12800000000,-36400000000,315200000000,SBER,120000000000,RUB,0,0,0,0,28300000000,166700000000,167000000000,208900000000,0,0,4827600000000,4819000000000,MOEX,279500000000,0,X,0,3674884000000,196300000000,594800000000,398500000000,https://cdn.financemarker.ru/reports/2020/MOEX/S/SBER_2020_6_6M_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/files/info/ifrs2020/ru_ifrs_presentation_2q_2020_3007_public.pdf,0,1456600000000,0,0,6,-2838900000000,0,Q,0,0,563400000000,172400000000,32383400000000.004,1456600000000,0,27555800000000,МСФО,2020,4585403699160,1000000000,188.7900,1000000000,121.6000,21586948000,203.6700,21586948000,127.3000,7.393650527729554,24.943609025885216,0,12.374403128744973
1,115999999999.99998,4103799999999.9995,-33599999999.999996,-51200000000,177700000000,SBER,394100000000,RUB,0,0,0,0,85400000000,558600000000,559300000000,699900000000,0,0,4849000000000,4837300000000,MOEX,61699999999.99999,0,,0,139906000000,595900000000,1777600000000,1181700000000,https://cdn.financemarker.ru/reports/2020/MOEX/S/SBER_2020_9_9M_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/files/info/ifrs2020/ru_ifrs_presentation_3q_2020_public.pdf,0,1374300000000,0,0,9,-2729500000000,0,9M,0,45723000000,1735200000000,517099999999.99994,35123799999999.996,1374300000000,0,30274799999999.996,МСФО,2020,5126178063520,1000000000,220.7600,1000000000,121.6000,21586948000,227.2400,21586948000,127.3000,24.762088264425987,76.82312811806182,0,2.7316660931791223
1,51900000000,4103799999999.9995,-4099999999.9999995,-6200000000,-283100000000,SBER,147700000000,RUB,0,0,0,0,29999999999.999996,271399999999.99997,272099999999.99997,333300000000,0,0,4849000000000,4837300000000,MOEX,-335000000000,0,X,0,3674884999999.9995,188100000000,599400000000,411300000000,https://cdn.financemarker.ru/reports/2020/MOEX/S/SBER_2020_9_9M_МСФО.pdf,https://www.sberbank.com/common/img/uploaded/files/info/ifrs2020/ru_ifrs_presentation_3q_2020_public.pdf,0,1374300000000,0,0,9,-2729500000000,0,Q,0,0,622500000000,175500000000,35123799999999.996,1374300000000,0,30274799999999.996,МСФО,2020,5126178063520,1000000000,220.7600,1000000000,121.6000,21586948000,227.2400,21586948000,127.3000,12.04678029098929,27.560164392285316,0,-14.831574411912579
1,100000000000,3868700000000,-421000000000,-59400000000,203100000000,SBER,306200000000,RUB,0,0,0,0,-55400000000,473100000000,473900000000,575700000000,0,0,5046500000000,5044800000000,MOEX,103100000000,0,,0,140708000000,383300000000,1221100000000,837800000000,https://cdn.financemarker.ru/reports/2020/MOEX/S/SBER_2020_12_Y_МСФО.pdf,https://www.sberbank.com/ru/investor-relations/ir/news/article?newsID=a020cfe4-518f-4e9c-881e-90961e42d416&blockID=8&regionID=77&lang=ru&type=NEWS,0,0,0,0,12,0,0,6M,0,0,1279000000000,418200000000,36016000000000,0,0,30969500000000,МСФО,2020,6115656811840,1000000000,242.2800,1000000000,121.6000,21586948000,272.0800,21586948000,127.3000,20.981143623299616,56.62562290398862,0,4.564583050352796
1,48100000000,3868700000000,-416900000000,-53200000000,486200000000,SBER,158500000000,RUB,0,0,0,0,-85400000000,201700000000,201800000000,242400000000,0,0,5046500000000,5044800000000,MOEX,438100000000,0,,0,141242000000,195200000000,621700000000,426500000000,https://cdn.financemarker.ru/reports/2020/MOEX/S/SBER_2020_12_Y_МСФО.pdf,https://www.sberbank.com/ru/investor-relations/ir/news/article?newsID=a020cfe4-518f-4e9c-881e-90961e42d416&blockID=8&regionID=77&lang=ru&type=NEWS,0,0,0,0,12,0,0,Q,0,0,656500000000,242700000000,36016000000000,0,0,30969500000000,МСФО,2020,6115656811840,1000000000,242.2800,1000000000,121.6000,21586948000,272.0800,21586948000,127.3000,8.934363332310324,29.06545851170331,0,19.396157462265375
1,164100000000,3868700000000,-450500000000,-104400000000,663900000000,SBER,545300000000,RUB,0,0,0,0,0,760300000000,761100000000,976100000000,0,0,5046500000000,5044800000000,MOEX,499800000000,0,,0,140405000000,787500000000,2377200000000,1589700000000,https://cdn.financemarker.ru/reports/2020/MOEX/S/SBER_2020_12_Y_МСФО.pdf,https://www.sberbank.com/ru/investor-relations/ir/news/article?newsID=a020cfe4-518f-4e9c-881e-90961e42d416&blockID=8&regionID=77&lang=ru&type=NEWS,0,0,0,0,12,-3868700000000,0,Y,0,51203000000,2391700000000,738500000000,36016000000000,0,0,30969500000000,МСФО,2020,6115656811840,1000000000,242.2800,1000000000,121.6000,21586948000,272.0800,21586948000,127.3000,33.69645159673631,105.88858662976511,0,22.127823555444497
1,24900000000,3058600000000,31199999999.999996,-26100000000,384600000000,SBER,134299999999.99998,RUB,0,0,0,0,0,304500000000,304900000000,377300000000,0,0,5261200000000,5254500000000,MOEX,359700000000,0,,0,20501000000,195500000000,617000000000,421500000000,https://cdn.financemarker.ru/reports/2021/MOEX/S/SBER_2021_3_Q_МСФО.pdf,https://www.sberbank.com/ru/investor-relations/ir/news/article?newsID=a0183c56-0256-4f91-85a1-fa43c4fd8f14&blockID=8&regionID=77&lang=ru&type=NEWS,0,0,0,0,3,0,0,Q,0,53001000000,620000000000,179900000000,37500400000000,0,0,32239199999999.996,МСФО,2021,6575672293920,1000000000,271.4200,1000000000,121.6000,21586948000,292.0400,21586948000,127.3000,13.49894638266312,27.44948100115164,0,15.925126316313298
1,95000000000,4303600000000,-398500000000,-119400000000,440900000000,SBER,291400000000,RUB,0,0,0,0,0,629800000000,630800000000,773600000000,0,0,5143600000000,5136800000000,MOEX,345900000000,0,,0,213737000000,405400000000,1266400000000,861000000000,https://cdn.financemarker.ru/reports/2021/MOEX/S/SBER_2021_6_Q_МСФО.pdf,https://www.sberbank.com/ru/investor-relations/ir/news/article?newsID=0ca56675-6bfe-4535-8716-eb05abdee553&blockID=8&regionID=77&lang=ru&type=NEWS,0,0,0,0,6,0,0,6M,0,59336000000,1295700000000,381500000000,37936400000000,0,0,32792800000000,МСФО,2021,6864697401040,1000000000,281.1100,1000000000,121.6000,21586948000,304.9800,21586948000,127.3000,27.92763325084912,57.364987956761574,0,15.314153997255406
1,70100000000,4303600000000,-429700000000,-93300000000,56300000000,SBER,157100000000,RUB,0,0,0,0,0,325300000000,325900000000,396300000000,0,0,5143600000000,5136800000000,MOEX,-13800000000,0,,0,190708000000,209900000000,649400000000,439500000000,https://cdn.financemarker.ru/reports/2021/MOEX/S/SBER_2021_6_Q_МСФО.pdf,https://www.sberbank.com/ru/investor-relations/ir/news/article?newsID=0ca56675-6bfe-4535-8716-eb05abdee553&blockID=8&regionID=77&lang=ru&type=NEWS,0,0,0,0,6,0,0,Q,0,0,675700000000,201600000000,37936400000000,0,0,32792800000000,МСФО,2021,6864697401040,1000000000,281.1100,1000000000,121.6000,21586948000,304.9800,21586948000,127.3000,14.428686868185999,29.91550695560994,0,-0.6109723190578913
1,171600000000,2641000000000,-381300000000,-69300000000,755800000000,SBER,455700000000,RUB,0,0,0,0,0,978100000000,980100000000,1125500000000,0,0,5476300000000,5469600000000,MOEX,584200000000,0,,0,226662000000,649700000000,1980300000000,1330600000000,https://cdn.financemarker.ru/reports/2021/MOEX/S/SBER_2021_9_Q_МСФО.pdf,https://www.sberbank.ru/ru/press_center/all/article?newsID=6bcbc797-03e8-4b24-8ba1-271d48549f02&blockID=1303&regionID=77&lang=ru&type=NEWS,0,0,0,0,9,0,0,9M,0,58988000000,2010600000000,591600000000,39584000000000,0,0,34107700000000,МСФО,2021,7567276919560.001,1000000000,314.7100,1000000000,121.6000,21586948000,335.9700,21586948000,127.3000,43.392316660046326,89.01601048534755,0,25.8644948401174
1,76600000000,2641000000000,17200000000,50100000000,314900000000,SBER,164300000000,RUB,0,0,0,0,0,348300000000,349300000000,351900000000,0,0,5476300000000,5469600000000,MOEX,238300000000,0,X,0,3674886000000,244300000000,713900000000,469600000000,https://cdn.financemarker.ru/reports/2021/MOEX/S/SBER_2021_9_Q_МСФО.pdf,https://www.sberbank.ru/ru/press_center/all/article?newsID=6bcbc797-03e8-4b24-8ba1-271d48549f02&blockID=1303&regionID=77&lang=ru&type=NEWS,0,0,0,0,9,0,0,Q,0,0,714900000000,210100000000,39584000000000,0,0,34107700000000,МСФО,2021,7567276919560.001,1000000000,314.7100,1000000000,121.6000,21586948000,335.9700,21586948000,127.3000,15.464683409197205,31.65102252858598,0,10.550340842861992
1,204600000000,4215600000000.0005,-2800000000,-101600000000,356600000000,SBER,325400000000,RUB,0,0,0,0,0,616100000000,619900000000,701000000000,0,0,5644500000000,5638600000000,MOEX,152000000000,0,,0,196701000000,523700000000.00006,1464700000000,941000000000,https://cdn.financemarker.ru/reports/2021/MOEX/S/SBER_2021_12_6M_МСФО.pdf,https://www.sberbank.com/ru/investor-relations/ir/news/article?newsID=95b8580d-3889-48b1-8663-a7c483b96158&blockID=8&regionID=77&lang=ru&type=NEWS,0,0,0,0,12,0,0,6M,0,0,1455200000000,477100000000,41165500000000,0,0,35521000000000,МСФО,2021,6606735545160,1000000000,278.0900,1000000000,121.6000,21586948000,293.1700,21586948000,127.3000,27.44505366550629,64.4265883110901,0,6.7295501809274985
1,128000000000.00002,4215600000000.0005,-20000000000,-151700000000,41700000000,SBER,161100000000,RUB,0,0,0,0,0,267800000000.00003,270600000000.00003,349100000000,0,0,5644500000000,5638600000000,MOEX,-86300000000,0,,0,233949000000,279400000000,750800000000,471400000000,https://cdn.financemarker.ru/reports/2021/MOEX/S/SBER_2021_12_6M_МСФО.pdf,https://www.sberbank.com/ru/investor-relations/ir/news/article?newsID=95b8580d-3889-48b1-8663-a7c483b96158&blockID=8&regionID=77&lang=ru&type=NEWS,0,0,0,0,12,-4215600000000.0005,0,Q,0,0,740300000000,267000000000.00003,41165500000000,0,0,35521000000000,МСФО,2021,6606735545160,1000000000,278.0900,1000000000,121.6000,21586948000,293.1700,21586948000,127.3000,11.980370256309087,32.775565782504124,0,-3.820790661934494
1,299600000000,4215600000000.0005,-401300000000,-221000000000,797500000000,SBER,616800000000,RUB,0,0,0,0,0,1245900000000,1250700000000,1474600000000,0,0,5644500000000,5638600000000,MOEX,497900000000,0,,0,246391000000,929100000000,2731100000000,1802000000000,https://cdn.financemarker.ru/reports/2021/MOEX/S/SBER_2021_12_6M_МСФО.pdf,https://www.sberbank.com/ru/investor-relations/ir/news/article?newsID=95b8580d-3889-48b1-8663-a7c483b96158&blockID=8&regionID=77&lang=ru&type=NEWS,0,0,0,0,12,0,0,Y,0,70770000000,2750900000000,858600000000,41165500000000,0,0,35521000000000,МСФО,2021,6606735545160,1000000000,278.0900,1000000000,121.6000,21586948000,293.1700,21586948000,127.3000,55.37268691635541,121.79157626785168,0,22.043704178182903